game,review
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,황장군은역시맞추는게임를아주좋와하고그리고학교에다녀쓸때미술시간에그림를아무거나생각이나면신중하게맞추는그림를그려고색칠하니까그당시얼마나추억으로기억이나는지이젠추억기념으로맞추고망치로스트레스를풀리고그리고황작가가이게임를신중하게생각이나서일단네모한나무조각으로맞추라고게임으로나왔다그래서이나무조각게임를할려고하는나무블록퍼즐-클래식블록퍼즐게임(BeetlesStudio)국내에서최초나무조각으로맞추는게임앱를업데이트했다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,게임 하단 배너 광고가 없고 다른 비슷한 블록 맞추기 게임들이랑은 다르게 광고가 별로 없다는 점은 좋음. 근데 자꾸 뭐만 하면 알람 보내는데 이거 어떻게 끄는지 모르겠다. 알람 너무 많이 보내서 자꾸 게임하라고 하니까 짜증을 유발하는데 게임 첫시작 때 알람 수신 동의(거부)해서 받을지 안 받을지 선택하는걸로 바꿨으면 한다. 이것 때문에 게임 지움.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,한판할때마다 광고 진짜 미친 앱이다. 앵간히 넣어야지 진짜 토나온다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고가 많기는 하지만 대부분 짧은 광고고 게임 플레이도 재밌네요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,추억의 테트리스랑 유사해서 그런지 옛날생각도 나면서 재밌게할수있어 좋네요^^
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,재미는 있는데...... 광고가 너무 많이 나와서 흐름이 끊기는 느낌이에요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,게임을 삭제하고 다시 설치했는데 완전 삭제가 안되는지 점수를 기억하고 있습니다 잔여 파일이 남아있어 그런가 하고 뒤져봤는 데 깨끗하게 지워졌고 제 휴대폰에 뭘 심어논거죠? 게임은 괜찬아요 그리고 자리가 남아있어 회전 해서 맞추면 되는데 왜 게임을 오버시키죠? 기록에 도전 할려다 맥풀려서 삭제 들어갑니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,더워서 시간날때 겜 하면서 지내요 근데 열쇠 용도는 무엇인지요?
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고가 두세판에 한번씩나와요ㅡㅡ 광고땜에 집중안되고 흐름이깨지네요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,잡생각 비우는 데는 최고입니다.뇌세포도 활성화시키면서 좋아요.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고는 많은거만 해결해주시면 될거같아요 게임은 재미있어요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,머리 회전이 필요한 게임 이네요...ㅎ 방심 하고 마구 던지면 바로 후회 하실껄요...ㅋ
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,알림받지 않기 이런거 없습니까? 허구헌날 알림오내 짜증나네 광고제거 해서 확 지우지도 못하겠고
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"퍼즐게임른 좋으나 퍼즐컨트롤을 너무 멋대로 끈는다옹~~ 이동불가로끈는것보다 퍼즐이꽉차서 퍼펙트하고어렵고완벽히 성공시키게 해줌이더 좋켔습니다 퍼즐을 맞춰볼때를 생각햐가며 도전즁인데, 이동불가""로 확끈어버리고 다시하게하는게 너무 기분나빠집니다.."
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,일단 너무재밌고 광고는 조금씩나오지만 많이나오진 않아요 그뒤로가면 도전모드도 있담니다 이거 찐 강력추천 입니다 꼭 설치하세요.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"두뇌를 많이 쓰게 되는 게임이고, 재미 또한 뛰어나서 한번시작하면 손을 놓지 못하는 단점이 있음. 그래도 시간 보내기 좋네요.."
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,재미있네요 그런데 사람마다 같은 어플인데 기능이 틀린건 뭔가요? 예 ᆢ우측하단 키박스 그림이 있구 없는데 없는것은 유리함 점수되면 회전사용 보너스를 줍니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,하나 하나 맞추며 하는게 재미있고 시간가는줄 모르겠어요~
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,💯점 임니당~~^^ 솔직히 코로나 땜에 밖에 나가지도 못하는데 이앱이 단점도 없어서 좋고 장점은 여러가지가 있지만 그중 한가지가 있다면 광고가 적습니담♡ 제가 이앱을 단 한글자로 말하자면 👍 입니다!!
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,한번에 3줄이상 없애면 회전이 1개 생겨야 하는데 왜 안생겨요?.. 6줄 없애면 4개 생겨야하는데 왜 안될까요!
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,당구의 고수는 그 다음 타를 보고 친다고 합니다 이 게임 역시 다응 타를 보고 놔야하는 한번 더 생각 케 하는 두뇌 게임 입니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,재밋어요! 은근 승부욕도 생기고 자존심도 ㅎㅎㅎ 암튼 만족합니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,하고있음 시간가는지 모르게 하게되기는 하는데.. 아쉬운점이 있다면 한게임당 광고를 한번씩은 봐야된다는게 좀 불편하네요... 광고를 좀 적게 나오게해주심 감사하겠습니다^^
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"광고가 너무 많은데 6,500원짜리 결제하면 광고 하나도 안뜨나요?"
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,Wifi 필요없이 심심하거나 마땅히 할것이 없을때 집중을 해서 다른 일을 잊고 싶을때 하면 좋은 게임입니다 광고는 뭐 무료 게임이니까 감수하셔야하고 그래도 자주 나오는건 아니니까 할만한 게임입니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,여느 퍼즐게임 들과는 달리 재미도있고 어렵기도 해서 점수욕심도 나오는 게임이네요. 광고는 종료할때 말고는 없는것도 너무 만족합니다.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"광고도 없고, 렉도 안리고 좋은것 같아요. 잠깐 쉬는시간에 간단하게 할수있고 좋아요. 진짜 광고 없다는게 장점!"
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고줄이면... 추천하고싶은데. 가은정 은미.한테서. 남의아들한테 전화질해서 잔머리 몸댕이 굴리지말고 이런겜이나 즐기라고 추천하고싶네요.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,안녕하세요!! 저는 공듀인 민지 입니다. 제가 이 게임을 어렸을데 부터 좀하고 있었어요. 저이 엄마도 하도 있었고요. 제가 이 게임을 심심할때 자주라거든요. 심심함도 다 풀립니다! 그레서 이렇게 리뷰을 쓰게됐고요.! 이 게임을 추천할게요! 사용 방법도 쉽고 게임을 잘 이해 못하시는 분들도 이해을 쉽게할것같아요! 저는 이제 그만 말해도 될것 같아요! 그럼 안뇽!
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,재밌어요. 정말~ 근데 광고가 매번 끝날때마다 나오는게 너무 짜증나서 하나 뺐네요ㅡㅡ 아우..
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,요즘코로나때문에 집콕방콕하는데 이게임을하면서 재미를느끼고 단점이정말없고 장점은....💩광고가 적다는거..!!!세마디로 말하자면👍👍👍입니다..!!!진짜 재밌있당~~^^
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,친구가해서 한번해봤는데 광고는 많아도 쉽게 게임하기 편했어요 질리지도 않고 심심할때마다 할 수 있어서 좋아요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,너무어러워 게임 하겠습니까. 광고좀재발그만좀넣새요. 광고 보고 있어 야하는지게임해야하는지. 가뜩이나 게임 탈락 당하니까 머리가 아파 죽겠네 요. 하다가 그만두었다 가또켜다가계속반복하다 목디스크까지오고. 눈도빠질것같고해서 다시 않아야겠다는 다짐을 하다가도. 심심 하고. 가만히있으면. 잡생각이넘무많아. 또다시게임 을하네요. 성적올나가지않고 약이올으입니다. 광고 좀줄였주세요. 부탁드려요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,심플하고 중간에 광고도 없고 너무 좋은데요..광고 많다는 평이 많던데 왜일까요..게임중에는 광고가 없던데..암튼 저는 매우 만족입니다.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,무한이라 하다보면 지루해짐. 스테이지로 구분하거나 시간안에 클리어해서 보상을 주거나 했으면 더 재미있을듯~
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,앞에광고하고 틀리잖아? 광고에서는 다펼치고 골라서느던데 해보니깐 3개씩만 보여주고 이상한 블록만 계속주고 블록 안맞는거만주고 머나올지를모른다 3개뒤엔 짜증난다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,재밌네요..심심할때 시간 때우기 좋습니다..ㅎㅎ다만 종료를 어렵게 만들어 놔서 강제 광고 시청하게 만드는 꼼수가...
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"그동안 계속 끝나도 다시하고 이어오면서 열쇠를 몇백개 모았었는데 갑자기 초기화가 되었네요 이유가 뭔가요? 그냥 시스템 문제, 오류 이런거 말고 제대로된 정확한 이유를 알고 싶습니다. 그래야 다시하지"
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,현재점수 6353점 인데 더이상 점수 올라기지 못하게 차단한건가요? 절대절대 안올라가고 무슨 광고는 그리도 많은지 한개도 아니고 두개세개 광고가 연속 뜨는데 스트레스 풀려다 더 받음.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,게임 조금 하고 있으면 페이스북. 트위터 뛰어대고 광고 뛰어대고 뭘 하기가 어려움. 광고 많이해서 때돈 벌고 싶은가 봅니다. 삭제
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,히히 게임을 오늘 처음 깔았네요 일단 단점1없음 그럼 장점으로 넘어 갈개요 장점1소리가 되게 좋아요! 장점2하다보면 열쇠(?)모양이 있는데 그 아이탬 을 많이주네요 장점3앱 자체가 좋네요 어째뜬 게임좋고 아직광고는 않나오네요 별5개!♡!♡!♡^^
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,일단 심심할때 한두번씩 하기 좋은거 같아요. 근데 제 생각은 개인적이지만 업데이트안 되고 그냥 쭉 똑같으면 좋겠어요. 그래도 재밌으니 해보시면 좋겠습니다. 강추!
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,게임 끝나면 광고! 게임중에도 하단에 광고! 아무리 광고있는줄알았지만 넘 심하게노출되는 광고가 거슬려 겜 삭제
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,레벨별로하여례벨이끝나면보너스점수를주면서다음으로오라갈수있으면좋겠습니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"재밌네요,광고도 없어서 좋구요,, 계속 갱신하고 싶은 마음이 들도록하네요,,보관함이 있는것도 좋은 아이디어 같구요~^^"
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,게임 한번 할때 마다 광고가 너무 많이 나와서 짜증이 많이 나네요 재미가 있으면 뭐하나요 심지어 나가기 할때도 광고 보고 나가야 합니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,처음 받고 이틀동안 이것만 했어요. 시간가는 줄 모르고 중독성 엄청 나요. 재미있으니 시간이 금방 가네요.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,진짜 좋아요 다른 이런 게임 할떼는 잘 안됐거든요??? 근데 이걸 하면 900은 금방 지나요 다른거는 100만 지나면 죽거든요???? 근데 이거는 100이 지나도 살아남아요 언제는 2000까지 간적이 있어요 이거 2354까지 간적이 있는 것 같아요 이거는 별 5개로도 부족해요 이거 +1000 와 진짜 좋아요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,시간보내기에 딱 좋은게임 생각드네요 광고는 그냥적당하고 집중에도움되고 나름 재미있게 합니다 다른 테트리스보다 이 게임이 제일좋네요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,이거진짜재밋습니다. 코로나때문 에완전심심해는데 이앱이 너무재밋어서하나도안심심합니다.그리고광고도께없어요.진짜재밋습니다.~🤩
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고가너무많이나오고 너무짜증나요그리고만든분들깨는제송하지만 그레도 광구는너무많이나와여 삭제를할까 말까 생각하는데 시간이 2시30분걸렸어요 (제가 많이나오는걸 싫어해서)진짜 만들분깨는 죄송해요 뭐 좋아하는 사람들도 있겠지만 전실력도 그러코나이가 이제 두자리수라서 좀이해좀해주세요 (진짜 죄송 합니다.)
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,아직까지 강제로 봐야하는 광고도 없고 게임 그래픽도 집중 잘되게끔 차분하게 잘해놓았네요 재밌게 게임할께요~ 제발 이 게임은 강제광고 넣지말자~
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,진짜 재미있어요! ㅎㅎ 스트레스가 많이 쌓일때마다 하게되요 ㅎㅎ 1판하면 2판하게되서 조금 중독성이 있네요 !ㅎㅎ
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,화가 날 정도로 광고가 많이 나와요 아무리 광고로 먹고 산다지만 한게임 끝나면 광고 또 광고 해도해도 너무하다 싶은 나무블록 게임🤨🤨🤨
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,원래 게임깔면 재밌다고 느껴도 일주일절대 못넘기는데 이거는 맨날 하고있어요 이런글도 귀찮고해서 안남기는데 너무 재밌어서 글도 남겨보네요 진짜 재밌어요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,속도 조절이 좋고 블럭 크기가 적당하며 게임 운영 방식이 좋아요!블럭 하나 킵해두는 방식요~
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"빠져드는 감은 끝내주지만, 터치와 블럭이 맞지않은 게 흠. 그래도 매력있음."
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,추천 합니다 정말 간편하면서도 재밌으니까 시간날때 조금식 하면 좋을거 같습니다 아무튼 재밌습니다 강추!!
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,밖에도 못나가는 시국에 이겜하는 재미로 지내는데 며칠전부터 접속이 안되서 못하고잇어요 왜그런지 모르겠네요 지웟다 다시 깔아도 안되고 속상속상
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,유사한 게임에 비해 난이도도 있고 머리를 더 써야해서 좋아요. 중독성은 매우 강하구요....ㅎㅎ
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,쉽고 심플합니다! 다른게임 보상때문에 했는데 2000점 금방 달성하네요 1시간만에 2700점했어요! 게임 너무 재밌는거같아요ㅎㅎ
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,참신한 아이디어의 게임으로 항상 동일한 퍼즐로도 심심풀이 놀이로 지루한 일상의 정신적으로 많은 도움을 주고 있는 이 게임으로도 정말 감사합니다.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,요즘 광고도 줄어들고 시간보내기에도 딱좋고 재미도 있습니다. 심심하지 않아요 !
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,나름 괜츈함 시간 때우기용 복잡하지 않고 시간에 쫒기지 않는 테트리스 같아 좋네요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고에 낚였는데 게임은 그럭저럭 고전게임인데 광고와는 달라서 별로요 제발 게임 내용을ㆍ 광고하세요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"지루하지 않고 하다보면 시간도잘가고 아주아주 재미있게 잘하고있씀니다,"
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,일단 재밌긴 합니다. 근데 조금 하다 보면 질려요. 시간 때우는 거에는 진짜 완벽한거 같습니다.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"직접적인 광고도 없고, 공부 할 때 머리 싞히기 좋은 게임 인것 같아요^^전 이 게임 추천 합니다! 꼭 해보세요!!"
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,할만했는데 한판할때마다 광고나와서 열받네요 다른 분들은모르겠지만 전별로입니다 바로스킵되는것도 아니고 삭제합니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,테트리스랑 비슷하지만 요리조리 머리를 잘 굴려야 하고 그래서 두뇌가 활발해 지는 기분입니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,비교적 두뇌활동에 도움이 되는것 같습니다. 그러나 60세 이상의 노령층에게는 너무 어려운 퍼즐 게임인 것 같아요 !
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,진짜 재밌는 건 아니고 킬링 타임 용으로 하기 좋습니다. 좀 끊기는것 같기도 한데 아주 거슬릴 정도는 아닙니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,시간 가는줄 모르고 밤새 블럭퍼즐만 했네요 어느새 잘 시간 왔네요 나머지 라운드를 끝내지 못한것이 안탑깝네요 ^^
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,상당히정신건강에도움이많이되는것같아서넘좋아요.주위에아는사람들에게소개하고있어요.아주재미있고.생가해야되고.성공하는기쁨도있고.흥미을가지고즐겨들보셔요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,저 코로나때매 퍼즐못사고 있었는데..이거 퍼즐좋아하는 분이 깔시면 좋겠네용! 저도 퍼즐좋아합니당!감사합니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,치매예방에 괜찮은듯~~ 머리쓸일도 없고 코로나 때문에 제약이 많은데 잠시 쉴때 하기에 좋은거 같아요 ~~^^
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,몇가지 게임앱을 깔아서 하고있는데 나무블록퍼즐! 재밌어요 자꾸만 도전하게하는 게임이에요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,시간 제한도 없고 광고도 과하지 않고 조아요 잘 만드셨어요 정적인 성향의 사람들에게 정말 잘 맞는 게임 이예요♡
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,재밌습니다~두뇌회전에도좋아요~^^ 요즘같은 시기에~딱입니다~^^저는 좋아요~
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"집중력 키우기, 두뇌훈련에 좋은 듯합니다. 시간이 안 가서 지루하신 분들께 강추~!!"
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,재미는 있지만 광고가 많네요 ㅠㅠ 광고 없시 계속 게임했으면 좋겠네요 게임 흐름이 끈겨서 짜증나네요 ㅠㅠ
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,재밌네요 하나 키핑 시스템도 좋구요 광고도 그닥 많은건 아니고.. 추천해요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고가 거의 나타나지 않고 콤보만 잘 만들면 블록을 회전시킬 수 있는 코인을 지급하므로 너무 좋음
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,단순하고 중독성 있네요 근데 세 줄이상 제거해도 회전 가능 포인트가 안올라가네요 갑자기..
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,킬링타임용으로 적당. 광고타임도 많이 길지않고 볼 만합니다.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,퍼즐 맞추기 게임 좋아하는데 이것도 하다보니 푹 빠지게 됐네요 시간 가는조 모르고 합니다 저는 재밌네요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,너무 재밌어요 혹시나 광고 싫으실면 나갔다 다시 들어오시면 돼요 그리고 심심할때 하면 짱 재밌어요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,아주 재미있네요. 시간 가는줄 모르게 하고 있어요. 더 좋은 게임 많이 만들어 주셔요.^^~♡
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,저는 클래식모드랑 하드모드가 있는데 친구는 클래식만 있어요 하드모드는 어떻게 생성이 되는건지요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고 가 왜캐 마나요?! 느므 심하다는 생각 안하시죠.뭘좀 더 하려면 광고 나오려면 광고 광고 보고나면 또 광고. . .셋두개 봐야지 나오는거 이건 뭐 광고 광고 꽝꼬
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고 없다고 한 사람 나와 영상광고 몇초인지 옆에 나오지도 않고 계속 보여주는구만
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,재미도 있고 광고도 적어서 좋아요!!😘 꼭 한 번 해보세요👍‼ 요즘 코로나 때문에 심심하거나... 스트레스 받은 사람들에게도 추천해요🦩 요즘 게임들은 광고 겁나 많은데 이건 반데로 겁나 광고 적어요!‼ 이건 천사야‼😇 계다가 아이큐가 몇인지도 알수있어서 🤓 일석삼조 🤩🤗 저한테는 이 게임 4? 3?등 정도예요👶🐶 본론은 꼭!‼ 한 번 해보세요‼🙏 진짜 소확행!!!💑 해보면 입틀막일걸요 ㅋㅋ🙊 엄마들도 머리 쓰는 게임이여서 좋아 할 것 같은데🤣 강력 추천해요🥳
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고 너무 지나치게 많아요 게임할려고다운받았지 광고 볼려고 다운 않받아서요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,칼라가 목재컬러라서 눈의 부담도 별로 없고 적당히 두뇌회전도 되고 상당히 유용한 게임입니다 ^^
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,처음 으로 하니까 너무 재밌었습니다 저이는 다음핀 할떼 브록이 많이 있어서 어려움니다ㅠㅠ
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,1판 할때마다 광고나오고 광고에선 왼손잡이만 가능 이라하고 광고랑 전혀 다른겜이네요 삭제 ㄱㄱ
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,다른건 다 좋은데 1판 하고나서 광고를 게속 봐야해요. 이게좀 불편하고 다른건 다~ 좋아요 ^3^
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"블록이 그냥 맞추는것이 아니라 360도 돌아가면서 맞추게하면, 더ㅡ좋지 않을까요?"
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,공부도 돼는거 같고 코로나19라 조금 신경쓰이고 힘들었는데 좋네욥!♡재밌기도 하네용! 추천입니다
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,강박이 생기지 않도록 편안하게 해주는 게임이라 넘좋고생각을 하게해줌
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,벽돌을 자동회전가능하게하면 더욱 더 많은사람들이 할겁니다 즐길려고하는거지 스트레스받으면서 하진 않을것같네요 하하하
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,광고가 너무많아요.블럭 세번움직일때마다 광고..짜증나네요
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,"광고가 없긴 한데, 허위광고가 (타겜에서의 이 겜 광고) 너무 선이란 개념이 없는 듯이 넘음"
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,넘 재밌어여 한가지 다음에 나오는 조각을 미리 알수 있으면 더 재밌겠는데
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,좋아요. 나름대로 방법을 모색하면서 게임을 하는데 긴장감이 느껴져서 좋아요.
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,차분하게 할수있어서 참 좋아요~^^*짱게임이네요~☆☆☆☆☆ ㅎㅎ
나무 블록 퍼즐 - 클래식 블록 퍼즐 게임,이제시작했는데 괜찮네요 머리쓰게만드는..치매예방된다나?ㅋ
